Frame,Time,Object,Type,State,Action,Target,TargetX,TargetY,TargetZ,CurrentX,CurrentY,CurrentZ,NextX,NextY,NextZ,AIType
1,0.00,AllyPrefab,Ally,AllyIdleState,Idling,AgentPrefab,0.00,0.00,0.00,9.00,0.00,17.00,9.00,0.00,17.00,N/A
1,0.00,AllyPrefab (1),Ally,AllyIdleState,Idling,AgentPrefab,0.00,0.00,0.00,11.00,0.00,2.00,11.00,0.00,2.00,N/A
1,0.00,AgentPrefab,Agent,IdleState,Idling,AllyPrefab (1),11.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,AStar
2,0.02,AllyPrefab,Ally,AllyIdleState,Idling,AgentPrefab,0.00,0.00,0.00,9.00,0.00,17.00,9.00,0.00,17.00,N/A
2,0.02,AllyPrefab (1),Ally,AllyIdleState,Idling,AgentPrefab,0.00,0.00,0.00,11.00,0.00,2.00,11.00,0.00,2.00,N/A
2,0.02,AgentPrefab,Agent,SearchState,Searching,AllyPrefab (1),11.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,AStar
3,0.06,AllyPrefab,Ally,AllyIdleState,Idling,AgentPrefab,0.00,0.00,0.00,9.00,0.00,17.00,9.00,0.00,17.00,N/A
3,0.06,AllyPrefab (1),Ally,AllyIdleState,Idling,AgentPrefab,0.00,0.00,0.00,11.00,0.00,2.00,11.00,0.00,2.00,N/A
3,0.06,AgentPrefab,Agent,MoveState,Moving,AllyPrefab (1),11.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,AStar
4,0.07,AllyPrefab,Ally,AllyIdleState,Idling,AgentPrefab,0.00,0.00,0.00,9.00,0.00,17.00,9.00,0.00,17.00,N/A
4,0.07,AllyPrefab (1),Ally,AllyIdleState,Idling,AgentPrefab,0.00,0.00,0.00,11.00,0.00,2.00,11.00,0.00,2.00,N/A
4,0.07,AgentPrefab,Agent,MoveState,Moving,AllyPrefab (1),11.00,0.00,2.00,0.00,0.00,0.00,1.00,0.00,1.00,AStar
5,0.08,AllyPrefab,Ally,AllyIdleState,Idling,AgentPrefab,0.02,0.00,0.02,9.00,0.00,17.00,9.00,0.00,17.00,N/A
5,0.08,AllyPrefab (1),Ally,AllyIdleState,Idling,AgentPrefab,0.02,0.00,0.02,11.00,0.00,2.00,11.00,0.00,2.00,N/A
5,0.08,AgentPrefab,Agent,MoveState,Moving,AllyPrefab (1),11.00,0.00,2.00,0.02,0.00,0.02,1.00,0.00,1.00,AStar
6,0.09,AllyPrefab,Ally,AllyIdleState,Idling,AgentPrefab,0.03,0.00,0.03,9.00,0.00,17.00,9.00,0.00,17.00,N/A
6,0.09,AllyPrefab (1),Ally,AllyIdleState,Idling,AgentPrefab,0.03,0.00,0.03,11.00,0.00,2.00,11.00,0.00,2.00,N/A
6,0.09,AgentPrefab,Agent,MoveState,Moving,AllyPrefab (1),11.00,0.00,2.00,0.03,0.00,0.03,1.00,0.00,1.00,AStar
7,0.09,AllyPrefab,Ally,AllyIdleState,Idling,AgentPrefab,0.03,0.00,0.03,9.00,0.00,17.00,9.00,0.00,17.00,N/A
7,0.09,AllyPrefab (1),Ally,AllyIdleState,Idling,AgentPrefab,0.03,0.00,0.03,11.00,0.00,2.00,11.00,0.00,2.00,N/A
7,0.09,AgentPrefab,Agent,MoveState,Moving,AllyPrefab (1),11.00,0.00,2.00,0.03,0.00,0.03,1.00,0.00,1.00,AStar
8,0.10,AllyPrefab,Ally,AllyIdleState,Idling,AgentPrefab,0.04,0.00,0.04,9.00,0.00,17.00,9.00,0.00,17.00,N/A
8,0.10,AllyPrefab (1),Ally,AllyIdleState,Idling,AgentPrefab,0.04,0.00,0.04,11.00,0.00,2.00,11.00,0.00,2.00,N/A
8,0.10,AgentPrefab,Agent,MoveState,Moving,AllyPrefab (1),11.00,0.00,2.00,0.04,0.00,0.04,1.00,0.00,1.00,AStar
9,0.11,AllyPrefab,Ally,AllyIdleState,Idling,AgentPrefab,0.05,0.00,0.05,9.00,0.00,17.00,9.00,0.00,17.00,N/A
9,0.11,AllyPrefab (1),Ally,AllyIdleState,Idling,AgentPrefab,0.05,0.00,0.05,11.00,0.00,2.00,11.00,0.00,2.00,N/A
9,0.11,AgentPrefab,Agent,MoveState,Moving,AllyPrefab (1),11.00,0.00,2.00,0.05,0.00,0.05,1.00,0.00,1.00,AStar
10,0.13,AllyPrefab,Ally,AllyIdleState,Idling,AgentPrefab,0.07,0.00,0.07,9.00,0.00,17.00,9.00,0.00,17.00,N/A
